"first_name","last_name","gender","age","length_service","absent_hours","distribution_centers_id","entry_age"
"Palen","Jason","M","40.27471","2.8993874","39.482765",10,"37.375324"
"Raines","Victoria","F","36.799774","3.2426293","22.036308",6,"33.557144"
"Pratt","Gregory","M","51.267506","4.6219306","100.9435",5,"46.645576"
"Kite","William","M","52.124825","6.6450243","77.41331",4,"45.4798"
"Broussard","Margarita","F","32.51029","4.685466","22.74326",2,"27.824821"
"Valencia","Mary","F","29.620182","2.922333","33.895676",8,"26.69785"
"Miller","Robert","M","32.81106","4.378961","0",1,"28.4321"
"Graves","Mark","M","57.844536","5.6905093","60.497692",5,"52.154026"
"Bower","Andrew","M","39.71472","8.442237","28.096981",3,"31.272484"
"Dumas","Enrique","M","35.221912","5.2876616","33.757065",5,"29.93425"
"Deangelo","Helen","F","52.566105","2.752815","122.68226",9,"49.81329"
"McDaniel","Marilyn","F","54.23801","2.502398","104.19891",4,"51.73561"
"Wells","Joyce","F","36.089024","3.7243257","37.043133",10,"32.364697"
"Albertson","Marilyn","F","50.56411","1.60757","93.042015",2,"48.95654"
"Lord","Bart","M","49.423935","5.9473643","95.903465",2,"43.47657"
"Funk","Eric","M","26.598839","5.107576","0",3,"21.491262"
"Howell","Philip","M","51.128338","5.811756","90.276535",7,"45.31658"
"McCutchen","Alberto","M","41.889107","3.0755658","74.03799",9,"38.81354"
"Scott","Aaron","M","29.816473","4.4523096","0",7,"25.364162"
"Ryan","Hugh","M","30.119875","4.9977083","0",4,"25.122166"
"Miller","Sophia","F","57.089394","4.773989","112.601685",8,"52.315403"
"Barnhart","Shawn","M","43.079685","4.401138","44.319942",2,"38.678547"
"Jude","Richard","M","34.59332","0.49151856","8.171141",10,"34.1018"
"Mayville","Jackson","M","42.325882","3.905592","0",3,"38.420288"
"Brown","William","M","38.421803","5.6368904","22.855518",9,"32.784912"
"Johnson","Hazel","F","33.91434","6.859287","54.770782",8,"27.055054"
"Williams","Cheryl","F","39.989395","6.3101134","106.09704",2,"33.679283"
"Hairston","Nancy","F","46.31457","5.186145","53.3299",7,"41.128426"
"Sullivan","Christa","F","47.595413","5.3300934","99.54463",5,"42.26532"
"Petersen","Elizabeth","F","43.520134","2.7238483","34.15284",4,"40.796288"
"Larsen","Christine","F","51.298607","5.493319","137.70236",6,"45.805286"
"Washington","James","M","41.401176","6.889553","50.38281",6,"34.511623"
"Trapp","Patricia","F","55.19029","3.6126335","124.62511",8,"51.577656"
"Rosales","Harry","M","32.060837","4.7330155","0",7,"27.327822"
"Chapel","Jennifer","F","55.95961","6.3524632","147.91763",1,"49.607147"
"Franklin","Betty","F","44.35143","4.477763","103.91267",3,"39.873665"
"Palmer","Dale","F","26.321491","4.3887944","0",2,"21.932697"
"Collins","Maurice","M","42.17844","4.2623086","34.884533",7,"37.91613"
"Skinner","Freddie","M","34.738712","6.925499","29.136154",7,"27.813213"
"Jenkins","Pedro","M","55.035812","7.141397","130.12747",3,"47.894417"
"Angulo","James","M","27.366714","4.072117","0",2,"23.294598"
"White","Erica","F","43.596638","4.367509","37.14056",2,"39.22913"
"Ward","Jonathan","M","52.810444","6.068657","85.003525",4,"46.741787"
"Simmons","Janice","F","29.225702","4.5752387","0",6,"24.650463"
"May","Louie","M","48.465626","2.4165444","105.22971",2,"46.04908"
"Ryan","Nichole","F","40.725418","3.8630135","89.37284",8,"36.862404"
"Stover","Daisy","F","47.17492","4.5591955","99.053215",5,"42.615723"
"Walker","Estelle","F","52.211445","5.2243495","115.00505",2,"46.987095"
"Smith","Gordon","M","29.14412","3.1211176","0",7,"26.023003"
"Shy","Catherine","F","34.03268","3.1979582","0",4,"30.834723"
"Alexander","Leslie","F","28.547264","2.709308","0",2,"25.837955"
"Parker","Linda","F","32.38093","4.662842","39.051224",4,"27.71809"
"Avery","Norman","M","19.762953","2.9706419","0",1,"16.79231"
"Whitehurst","Benjamin","M","56.69535","2.8168721","122.35423",10,"53.87848"
"Hartline","Edward","M","42.81417","6.3257093","72.30495",3,"36.48846"
"Levell","Jamie","M","46.110386","6.282046","71.41247",2,"39.82834"
"Chong","Lydia","F","33.192547","4.8717985","53.321857",3,"28.320747"
"Morgan","Olivia","F","25.676239","5.017713","0",7,"20.658525"
"Sullivan","Marjorie","F","34.534367","3.4486437","0",2,"31.085724"
"Black","Yolanda","F","40.862103","5.974331","104.07622",1,"34.88777"
"Thomas","Fredia","F","23.035755","3.4850335","0",5,"19.550722"
"Brooks","Valerie","F","35.979607","6.1117306","49.496056",8,"29.867876"
"Vick","Maria","F","39.471146","6.9580207","0",4,"32.513126"
"Layton","Letitia","F","40.42131","1.9749893","49.60365",2,"38.44632"
"Lynch","Ronald","M","46.1626","3.5158818","82.116684",8,"42.64672"
"Carter","Melissa","F","43.581547","6.2400684","92.88297",5,"37.341476"
"Heil","Brenda","F","46.05052","4.622187","87.73348",2,"41.428333"
"Orton","Russell","M","39.029217","5.1901517","43.029774",5,"33.839066"
"Taylor","Terrie","F","37.300655","2.4267895","56.734913",4,"34.873867"
"Atkins","Juan","M","24.001934","3.975029","0",4,"20.026905"
"Black","Allyson","F","34.737633","6.0453053","25.481041",4,"28.692327"
"Riley","Nancy","F","46.41434","3.8983958","75.87018",8,"42.515945"
"Daniel","Karen","F","44.555782","7.6386476","83.97243",8,"36.917133"
"Deluca","Michael","M","44.77371","2.9579268","109.41675",4,"41.81578"
"Thompson","Judy","F","42.750072","4.6204123","85.39178",7,"38.12966"
"Hagen","Howard","M","52.78791","7.418531","85.05323",3,"45.36938"
"Sowards","Sue","F","44.282734","4.715774","42.73238",7,"39.56696"
"Nguyen","Raymond","M","43.24355","4.7681766","51.288776",3,"38.475372"
"Vera","Jennie","F","58.06401","4.8493433","181.76706",1,"53.21467"
"Soper","Shirley","F","42.58084","3.4942975","60.974354",4,"39.086544"
"Quintero","Donna","F","38.250977","3.7679026","18.23592",9,"34.483074"
"Healey","Paula","F","26.12751","2.2792106","15.872806",1,"23.848299"
"Roberts","Earl","M","49.465824","5.9534373","98.1931",5,"43.512386"
"Cerda","Myrtle","F","30.411749","3.9815562","16.39813",10,"26.430193"
"Bond","Ann","F","39.774643","2.3605127","50.242172",6,"37.41413"
"McBride","Donna","F","44.85542","6.0721326","83.67117",10,"38.783287"
"Hess","Zoe","F","55.68742","4.829737","140.38673",7,"50.85768"
"Rodgers","Mark","M","45.679386","5.278612","51.610786",5,"40.400772"
"Han","Sharon","F","30.846575","4.3778324","33.038555",1,"26.468742"
"Dolan","Ryan","M","40.59796","3.4686675","5.328055",6,"37.129295"
"Lawrence","Desiree","F","54.39152","4.093404","108.834045",3,"50.29812"
"Garcia","Gregory","M","41.75809","2.847011","77.84725",8,"38.91108"
"Kaiser","Noreen","F","11.475106","6.5884013","0",5,"4.886705"
"Woodyard","Angela","F","43.777336","5.6271567","70.98652",2,"38.15018"
"Thomas","John","M","36.87971","3.5599225","31.017914",10,"33.31979"
"Cline","Mary","F","39.73463","3.810373","54.500057",9,"35.92426"
"Ohl","Kara","F","44.09815","3.6036391","85.95504",7,"40.49451"
"Morris","Richard","M","35.79286","2.0194843","34.11639",6,"33.773373"
"Tindall","Tammy","F","40.09441","4.0232587","26.39139",1,"36.07115"
"Rogers","Michelle","F","37.50837","2.7847073","24.69714",2,"34.723663"
"Banks","Rebecca","F","59.329067","5.340494","137.35336",8,"53.98857"
"Kimmel","Paul","M","52.577927","2.4165597","152.82007",1,"50.161366"
"James","Roscoe","M","50.69983","5.9270687","113.67173",3,"44.77276"
"Mudge","William","M","39.904022","2.5876682","50.152653",5,"37.316353"
"Foote","Cynthia","F","40.2757","6.553542","62.240437",10,"33.722157"
"Davis","Keith","M","53.887062","2.1387675","78.078026",7,"51.748295"
"Romero","Terrence","M","23.82078","3.9856071","0",10,"19.835173"
"McDonald","Frieda","F","46.62466","6.024955","77.09271",9,"40.599705"
"Rodgers","April","F","36.734768","4.681763","47.355927",10,"32.053005"
"Spencer","Larry","M","50.22101","4.8277493","104.28065",10,"45.393257"
"Stewart","Arlene","F","37.594994","3.5680454","34.205368",9,"34.026947"
"Lamberson","Bradley","M","29.47341","7.1409063","2.3909857",8,"22.332504"
"Dixon","Patsy","F","47.416878","3.5568423","56.26427",9,"43.860035"
"Smith","Christine","F","31.916594","4.709967","0",9,"27.206627"
"Hernandez","Richard","M","30.383478","5.2583466","0",5,"25.125132"
"Sorensen","John","M","50.009106","5.2522936","66.96613",3,"44.756813"
"Donahue","Esther","F","63.968582","4.231383","157.25092",7,"59.737198"
"Barnes","Joy","F","30.966963","5.8447604","6.9485474",1,"25.122202"
"Wilson","Peter","M","34.11364","4.878166","56.296375",7,"29.235474"
"Grice","Stephanie","F","50.009247","4.866471","91.298035",5,"45.142776"
"Tillett","Valerie","F","43.797997","5.4519987","63.865963",6,"38.345997"
"Hunt","Virginia","F","52.671566","7.305399","126.9627",4,"45.366165"
"Basnight","Josephine","F","15.369733","5.1159706","0",7,"10.253762"
"Rutkowski","John","M","25.243052","7.6771765","0",9,"17.565876"
"Brewer","Patsy","F","33.984444","4.764443","0",6,"29.220001"
"Taylor","Scott","M","39.9587","3.5236082","48.258305",8,"36.43509"
"Barnes","Debby","F","33.222008","4.554835","26.35186",5,"28.667173"
"Neu","David","M","41.109875","4.8875713","52.555428",10,"36.222305"
"Daniel","Ruth","F","40.402794","5.531616","40.01672",5,"34.871178"
"Nottingham","Kathryn","F","13.023535","4.139241","0",9,"8.884294"
"Fleener","Gladys","F","29.71843","2.8224094","0",4,"26.89602"
"Grant","Robert","M","37.925293","3.4305267","18.436537",4,"34.494766"
"Werner","Denise","F","25.294537","3.7339761","0",8,"21.56056"
"Johnson","Michael","M","32.966183","4.9528275","28.202568",7,"28.013355"
"Hermann","Lance","M","56.72741","6.488855","102.66708",3,"50.238556"
"Salisbury","Yolanda","F","30.749573","1.711602","0",2,"29.037971"
"Gates","Arthur","M","34.742443","4.984118","19.561907",1,"29.758326"
"Arnold","Melaine","F","56.514805","3.0530353","151.70796",1,"53.46177"
"Clifton","Kelly","F","47.14267","4.79147","60.668213",6,"42.3512"
"Parkes","Michael","M","33.251316","4.1402664","9.101916",4,"29.11105"
"Bates","Johnie","M","50.840336","7.456357","96.63583",10,"43.38398"
"Greear","John","M","57.82392","3.365789","153.07967",4,"54.458134"
"Jackson","Betty","F","49.15496","6.644272","107.1766",7,"42.51069"
"Turner","Darius","M","42.979424","5.996913","34.388077",9,"36.98251"
"Campbell","Vincent","M","43.876667","6.146546","51.636772",6,"37.73012"
"Johnson","Mathew","M","38.24961","4.0472827","18.13361",2,"34.202328"
"Chason","Diana","F","48.81027","5.869865","117.105125",9,"42.940403"
"Reed","Conception","F","35.55741","4.6264844","78.01078",10,"30.930927"
"McNemar","Woodrow","M","36.209927","4.9916077","41.473152",9,"31.218319"
"Wiese","Johnnie","M","38.531036","4.905531","24.587917",2,"33.625504"
"Wager","Deana","F","40.09334","5.485623","106.937546",1,"34.60772"
"Meeker","Ilene","F","32.993996","5.17452","46.00748",9,"27.819475"
"Lund","Bertha","F","35.61182","5.7087092","46.653225",5,"29.90311"
"Velez","Victor","M","31.626461","6.0034137","0",9,"25.623047"
"Butler","Blanche","F","49.529854","6.0765977","141.33127",6,"43.453255"
"Haines","Carolyn","F","38.90899","3.056886","37.35619",10,"35.852104"
"Graham","Mark","M","58.028812","1.3032596","112.08221",8,"56.72555"
"Jackson","Gerald","M","42.770344","3.3817291","72.74859",1,"39.388615"
"Dorsett","Jose","M","29.858732","3.3802972","0",6,"26.478436"
"Hardison","Phyllis","F","44.064983","1.4674498","22.18733",8,"42.597534"
"Edmundson","Charmaine","F","30.484262","4.387016","26.474436",3,"26.097246"
"Berry","David","M","64.175446","4.5283375","146.39728",5,"59.64711"
"Ferrel","Richard","M","43.778336","3.479221","22.036512",10,"40.299114"
"Tullis","Maria","F","51.05382","3.3365808","129.7579",8,"47.71724"
"Hinton","Daniel","M","49.704998","2.6026576","92.46881",6,"47.10234"
"Jones","John","M","33.62405","4.958681","0",6,"28.665369"
"Snyder","Regina","F","29.225874","5.517231","12.128035",9,"23.708643"
"Morgan","Leslie","M","46.08799","3.6172414","77.17808",9,"42.47075"
"Acosta","James","M","41.344677","5.9344053","56.749035",4,"35.41027"
"Patterson","Sharon","F","36.442894","6.861674","50.923233",5,"29.58122"
"Jones","Lloyd","M","34.18221","3.1544502","19.741507",10,"31.02776"
"Hertz","John","M","34.119286","7.3663745","0",7,"26.75291"
"Porter","Alfredo","M","22.202469","2.4502044","0",4,"19.752264"
"Whitney","Erica","F","49.86995","5.0584097","53.392185",6,"44.81154"
"Bryant","Cornelia","F","61.92399","7.1169543","184.65549",1,"54.807034"
"Cummings","Marshall","M","51.071754","5.4386454","57.29986",3,"45.63311"
"Banks","Angela","F","37.810783","3.5085337","39.383522",5,"34.30225"
"Smith","Olivia","F","38.20602","6.541779","45.09373",7,"31.664242"
"Johnson","William","M","21.618916","5.41602","0",9,"16.202896"
"Reiser","Elizabeth","F","54.626865","3.4178815","146.64178",6,"51.208984"
"Weishaar","Mary","F","56.655785","6.2680583","153.66446",1,"50.387726"
"Wilson","Mark","M","53.70909","4.868505","143.17622",7,"48.840588"
"Shelton","Jeannie","F","47.77574","5.9974804","83.93938",6,"41.77826"
"Hughes","John","M","39.057453","3.9655485","5.352052",9,"35.091904"
"Klimas","Gertrude","F","50.517437","6.750123","98.75514",9,"43.767315"
"Johnson","Thomas","M","46.380005","3.085189","81.06231",3,"43.294815"
"Gage","Stephen","M","44.263416","3.7419791","58.956886",9,"40.52144"
"Gilliland","Nancy","F","24.48678","4.463404","0",2,"20.023376"
"King","Juan","M","56.389275","4.9700513","81.480034",10,"51.419224"
"McCaw","Gilbert","M","39.43127","4.288057","15.849456",3,"35.143215"
"McLaughlin","Francis","M","41.18895","5.4644985","11.506266",2,"35.72445"
"Hatcher","Pamela","F","27.257914","2.7011163","21.511778",10,"24.556797"
"Palacios","Ollie","M","31.712618","2.8982885","9.6324625",3,"28.81433"
"Reel","Perry","M","41.74878","1.6122823","11.735908",3,"40.136497"
"Smith","Greg","M","45.78594","4.3781915","50.586773",6,"41.407745"
"Gentry","Mark","M","46.971947","5.195638","91.42053",1,"41.77631"
"Ashmore","Elizabeth","F","51.301094","6.0382953","94.2131",4,"45.2628"
"Greene","Sherry","F","53.521862","4.4503245","126.08432",10,"49.071537"
"Smith","Eric","M","35.576","5.9532075","63.76998",6,"29.622793"
"Bartholomew","Woodrow","M","48.414074","7.5319867","144.9593",9,"40.882088"
"Severs","Clara","F","30.601006","4.8319383","7.0204773",6,"25.769068"
"Murawski","Shonda","F","55.532406","4.721116","103.1191",4,"50.81129"
"Ortega","Michael","M","53.1464","5.153405","114.05725",4,"47.992996"
"Wilson","Tina","F","39.10298","7.100032","27.37964",4,"32.00295"
"Faulk","Christopher","M","53.473057","3.5395606","137.20862",10,"49.933495"
"Boyer","Mary","F","51.91603","2.5101488","156.37389",8,"49.405884"
"Evans","Edward","M","31.967295","5.42627","19.250437",2,"26.541025"
"Ridings","Carrie","F","48.11977","4.5497203","44.834248",6,"43.57005"
"Young","Frank","M","47.96671","7.524388","67.62942",7,"40.44232"
"Cunningham","Ronald","M","39.149403","6.1904025","38.543945",1,"32.959"
"Scruggs","Jeremy","M","31.438974","2.2795293","0",8,"29.159445"
"Sorenson","Nathan","M","41.69295","2.184472","52.81015",10,"39.50848"
"Kirk","Margaret","F","41.297848","3.4521847","26.727562",1,"37.845665"
"Angell","Julie","F","45.048996","2.5883927","88.72179",4,"42.4606"
"Jenkins","Raymond","M","34.96415","3.220516","13.354828",8,"31.743633"
"Ward","Desmond","M","44.654385","1.3205643","77.182335",1,"43.33382"
"Huggard","Jo","F","28.76977","5.668323","0",7,"23.101446"
"Whiteside","Randi","F","52.595764","7.2342997","86.94683",2,"45.361465"
"Bottoms","Megan","F","40.983868","4.256541","47.689598",3,"36.727325"
"Brown","John","M","44.776546","5.3369513","67.36871",3,"39.439594"
"Green","Joseph","M","45.61122","5.8155923","73.634285",6,"39.795628"
"Palafox","James","M","54.336468","2.5111425","95.613815",5,"51.825325"
"Nakagawa","Sharon","F","52.5445","5.278891","151.76025",1,"47.265606"
"Barlow","Holly","F","40.128872","7.33172","53.073418",9,"32.797153"
"Clark","Troy","M","57.057182","7.0731645","140.02003",1,"49.984016"
"Snyder","Ariel","F","24.132917","5.3164854","0",7,"18.816433"
"Stribling","Ryan","M","44.764168","4.5119486","87.198685",6,"40.25222"
"Strother","Jose","M","49.78058","4.7495255","60.32848",5,"45.03105"
"Schroder","Ann","F","31.02952","3.634811","46.472702",9,"27.394709"
"Applewhite","Eric","M","43.9542","4.021597","96.522896",7,"39.932602"
"Lagrange","Lauren","F","31.575909","3.931128","4.4237075",9,"27.644781"
"Williams","Jennifer","F","46.208244","7.1802278","88.437164",2,"39.028015"
"Potter","John","M","48.33727","5.156647","61.859047",10,"43.180622"
"Kaufman","Eric","M","49.23681","5.1394124","68.54658",10,"44.097397"
"Martin","Willard","M","31.93352","5.055225","36.58135",8,"26.878294"
"Strong","Paul","M","40.397964","5.315742","72.46316",7,"35.082222"
"Jones","Shiela","F","37.533512","1.4016187","48.236187",9,"36.131893"
"Kelly","Mara","F","23.9778","1.3878373","0",8,"22.589964"
"Watson","Andrew","M","42.586407","2.9034104","51.92434",1,"39.682995"
"Vidal","Richard","M","41.359673","5.7148976","57.942978",2,"35.644775"
"Salazar","Shawn","M","37.592525","4.629757","0",9,"32.96277"
"Federico","Amy","F","30.219852","6.3034782","2.2798483",3,"23.916374"
"Brock","Jackie","F","39.184265","4.8595505","52.279236",4,"34.324715"
"Moore","Sarah","F","48.48576","2.077796","113.385704",3,"46.407963"
"Gordon","Melvin","M","40.273674","5.102909","84.65598",9,"35.170765"
"Hibbert","Arnold","M","44.1737","3.6405418","102.293594",8,"40.533157"
"Robbins","John","M","38.761017","6.7340164","34.684265",8,"32.027"
"Haynes","Lillian","F","44.802666","5.1655774","107.09883",10,"39.63709"
"Sevilla","Frances","F","21.491623","3.517069","0",7,"17.974554"
"Powell","Jarrod","M","23.981262","4.758452","0",8,"19.22281"
"Chew","Irene","F","58.431984","4.0869746","173.16435",8,"54.34501"
"Owens","Jack","M","31.919973","4.8423014","54.971977",10,"27.077671"
"White","Lawrence","M","36.20019","3.607378","13.558141",2,"32.59281"
"Weldon","Lindsey","F","46.42036","2.472258","107.4924",1,"43.9481"
"Castro","Karolyn","F","50.213345","6.8584094","88.35235",7,"43.354935"
"Daley","Kathyrn","F","22.754908","4.9479394","0",8,"17.806969"
"Osborne","William","M","22.9605","3.7030952","0",10,"19.257406"
